Date,Customer_ID,Order_ID,User_Name,User_Email,Phone_Number,City,Product Name,Region,State,Rating,Brand,Product_Category,Product_ID,Revenue,Net_Profit,Units_Sold,Unit_Price,Discount_Percent
1/19/2026,CUST100556,ORD200556,Rohan,rohan556@gmail.com,9176290000,Coimbatore,Conditioner,West,Tamil Nadu,5,The Body Shop,Beauty,P100556,93507.44,36841.46,338,4131.41,16.81
1/20/2026,CUST100557,ORD200557,Sanya,sanya557@gmail.com,9179380000,Nagpur,Moisturizer,North,Maharashtra,4,L'Oreal,Haircare,P100557,193982.23,23809.78,171,2311.9,18.96
1/21/2026,CUST100558,ORD200558,Amit,amit558@gmail.com,9176630000,Lucknow,Perfume,South,Uttar Pradesh,5,Nykaa Cosmetics,Accessories,P100558,40120.8,14196.48,436,2557.09,23.28
1/22/2026,CUST100559,ORD200559,Amit,amit559@gmail.com,9169570000,Bangalore,Deodorant,West,Karnataka,4,Lakme,Fashion,P100559,181023.05,1772.35,67,2652.06,23.33
1/23/2026,CUST100560,ORD200560,Ananya,ananya560@gmail.com,9185360000,Indore,Deodorant,North,Madhya Pradesh,4,Huda Beauty,Haircare,P100560,3750.62,16598.11,113,2297,12.85
1/24/2026,CUST100561,ORD200561,Meera,meera561@gmail.com,9193460000,Ahmedabad,Toner,West,Gujarat,4,Nykaa Cosmetics,Fashion,P100561,109515.34,34705.25,300,1354.83,42.51
1/25/2026,CUST100562,ORD200562,Diya,diya562@gmail.com,9194230000,Bangalore,Conditioner,North,Karnataka,5,Maybelline,Skincare,P100562,85187.43,38795.95,160,689.67,17.78
1/26/2026,CUST100563,ORD200563,Aarav,aarav563@gmail.com,9191380000,Pune,Serum,West,Maharashtra,4,Nykaa Cosmetics,Haircare,P100563,105492.48,3488.64,266,582.83,11.48
1/27/2026,CUST100564,ORD200564,Kavya,kavya564@gmail.com,9180350000,Chennai,Shaving Cream,West,Tamil Nadu,5,Nykaa Cosmetics,Accessories,P100564,111135.52,31107.81,320,3811.57,8.79
1/28/2026,CUST100565,ORD200565,Ishita,ishita565@gmail.com,9195380000,Lucknow,Moisturizer,East,Uttar Pradesh,1,Maybelline,Haircare,P100565,78417.24,10408.47,232,1195.29,16.13
1/29/2026,CUST100566,ORD200566,Neha,neha566@gmail.com,9172130000,Ahmedabad,Toner,South,Gujarat,1,MAC,Skincare,P100566,199641.37,15239.53,463,372.8,3.38
1/30/2026,CUST100567,ORD200567,Shreya,shreya567@gmail.com,9197130000,Bangalore,Shaving Cream,South,Karnataka,2,Maybelline,Wellness,P100567,195324.93,21952.14,325,4007.84,1.65
1/31/2026,CUST100568,ORD200568,Ishita,ishita568@gmail.com,9175770000,Ahmedabad,Shampoo,East,Gujarat,4,The Body Shop,Fashion,P100568,192387.33,39789.68,68,854.9,30.26
1/2/2026,CUST100569,ORD200569,Meera,meera569@gmail.com,9193410000,Bangalore,Sunscreen,West,Karnataka,4,Nykaa Cosmetics,Skincare,P100569,195837.92,8431.71,28,3163.22,30.96
2/2/2026,CUST100570,ORD200570,Arjun,arjun570@gmail.com,9184600000,Delhi,Perfume,South,Delhi,5,Minimalist,Wellness,P100570,158809.47,5306.89,437,1759.35,26.48
3/2/2026,CUST100571,ORD200571,Amit,amit571@gmail.com,9198750000,Chennai,Aftershave,North,Tamil Nadu,4,Maybelline,Haircare,P100571,197729.51,23839.58,116,719.75,38.11
4/2/2026,CUST100572,ORD200572,Akshay,akshay572@gmail.com,9186110000,Bangalore,Serum,North,Karnataka,5,MAC,Haircare,P100572,178579.68,34136.66,51,2130.96,1.96
5/2/2026,CUST100573,ORD200573,Kavya,kavya573@gmail.com,9168860000,Indore,Aftershave,West,Madhya Pradesh,4,The Body Shop,Skincare,P100573,83770.59,25963.81,181,172.56,46.8
6/2/2026,CUST100574,ORD200574,Aarav,aarav574@gmail.com,9194820000,Chandigarh,Conditioner,West,Punjab,3,Minimalist,Accessories,P100574,157170.64,13968.3,260,4221.12,4.75
7/2/2026,CUST100575,ORD200575,Kavya,kavya575@gmail.com,9161220000,Chennai,Sunscreen,North,Tamil Nadu,5,Minimalist,Haircare,P100575,182501.5,39081.6,79,2616.14,33.7
8/2/2026,CUST100576,ORD200576,Sneha,sneha576@gmail.com,9194970000,Mumbai,Serum,West,Maharashtra,3,Lakme,Accessories,P100576,142808.61,39801.78,273,781.88,6.67
9/2/2026,CUST100577,ORD200577,Priya,priya577@gmail.com,9172870000,Indore,Sunscreen,East,Madhya Pradesh,5,Maybelline,Accessories,P100577,85133.69,30848.9,108,1261.2,44
10/2/2026,CUST100578,ORD200578,Aarav,aarav578@gmail.com,9170380000,Delhi,Moisturizer,South,Delhi,4,Maybelline,Accessories,P100578,14092.26,32116.41,451,2295.08,25.54
11/2/2026,CUST100579,ORD200579,Sneha,sneha579@gmail.com,9168300000,Nagpur,Lip Balm,North,Maharashtra,4,Nykaa Cosmetics,Beauty,P100579,162129.69,30457.58,74,1025.46,4.11
12/2/2026,CUST100580,ORD200580,Ishita,ishita580@gmail.com,9176910000,Indore,Soap,East,Madhya Pradesh,5,The Body Shop,Wellness,P100580,190595.83,10380.67,175,1416.14,30.84
2/13/2026,CUST100581,ORD200581,Amit,amit581@gmail.com,9161030000,Chennai,Hand Sanitizer,North,Tamil Nadu,1,Lakme,Wellness,P100581,73130.19,6095.54,490,2718.49,0.46
2/14/2026,CUST100582,ORD200582,Vivaan,vivaan582@gmail.com,9183520000,Indore,Deodorant,North,Madhya Pradesh,2,L'Oreal,Haircare,P100582,31229.3,22218.7,184,4179.78,38.8
2/15/2026,CUST100583,ORD200583,Meera,meera583@gmail.com,9167890000,Indore,Face Cream,West,Madhya Pradesh,5,L'Oreal,Haircare,P100583,65974.26,38170.43,23,2069.01,32.53
2/16/2026,CUST100584,ORD200584,Diya,diya584@gmail.com,9178130000,Delhi,Hair Oil,South,Delhi,5,Huda Beauty,Accessories,P100584,116941.85,35143.86,274,3613.18,10.63
2/17/2026,CUST100585,ORD200585,Sneha,sneha585@gmail.com,9186330000,Mumbai,Perfume,East,Maharashtra,4,Maybelline,Beauty,P100585,64068.87,4363.7,129,4395.75,18.74
2/18/2026,CUST100586,ORD200586,Aarav,aarav586@gmail.com,9167600000,Chandigarh,Shampoo,North,Punjab,4,Maybelline,Accessories,P100586,122513.13,2373.95,291,1159.87,0.39
2/19/2026,CUST100587,ORD200587,Aditya,aditya587@gmail.com,9192060000,Mumbai,Lip Balm,North,Maharashtra,4,Lakme,Beauty,P100587,193403.59,34963.45,320,4055.24,34.68
2/20/2026,CUST100588,ORD200588,Amit,amit588@gmail.com,9175680000,Lucknow,Body Wash,West,Uttar Pradesh,1,MAC,Accessories,P100588,134476.16,24559.3,186,3811.27,16.13
2/21/2026,CUST100589,ORD200589,Rohan,rohan589@gmail.com,9161820000,Patna,Deodorant,East,Bihar,4,L'Oreal,Fashion,P100589,73169.21,12242.41,479,1848.99,28.58
2/22/2026,CUST100590,ORD200590,Harshita,harshita590@gmail.com,9172300000,Indore,Deodorant,West,Madhya Pradesh,3,Huda Beauty,Fashion,P100590,187214.84,22514.55,59,4948.65,47.84
2/23/2026,CUST100591,ORD200591,Ananya,ananya591@gmail.com,9186360000,Bangalore,Shaving Cream,West,Karnataka,1,Lakme,Skincare,P100591,113561.42,8944.58,492,1386.6,14.97
2/24/2026,CUST100592,ORD200592,Sanya,sanya592@gmail.com,9181270000,Chandigarh,Lip Balm,East,Punjab,4,Maybelline,Accessories,P100592,26546.11,37883.38,1,1348.54,49.51
2/25/2026,CUST100593,ORD200593,Neha,neha593@gmail.com,9184220000,Indore,Face Mask,South,Madhya Pradesh,4,L'Oreal,Haircare,P100593,100297.22,33105.19,131,3884.07,31.64
2/26/2026,CUST100594,ORD200594,Diya,diya594@gmail.com,9188270000,Coimbatore,Conditioner,West,Tamil Nadu,4,The Body Shop,Wellness,P100594,131073.65,38493.3,67,2229.82,12.1
2/27/2026,CUST100595,ORD200595,Ananya,ananya595@gmail.com,9175080000,Hyderabad,Hair Oil,North,Telangana,4,Huda Beauty,Skincare,P100595,167812.62,7563.58,293,1720.9,21.84
2/28/2026,CUST100596,ORD200596,Aarav,aarav596@gmail.com,9181610000,Chandigarh,Conditioner,South,Punjab,5,Nykaa Cosmetics,Haircare,P100596,187358.88,33762.45,467,975.45,37.02
1/3/2026,CUST100597,ORD200597,Kavya,kavya597@gmail.com,9170030000,Bangalore,Conditioner,North,Karnataka,3,L'Oreal,Fashion,P100597,64165.81,22455.4,285,3850.13,22.32
2/3/2026,CUST100598,ORD200598,Harshita,harshita598@gmail.com,9180210000,Delhi,Shampoo,South,Delhi,4,Huda Beauty,Accessories,P100598,31946.96,13067.18,89,3952.98,3.43
3/3/2026,CUST100599,ORD200599,Aditya,aditya599@gmail.com,9179100000,Lucknow,Toothpaste,North,Uttar Pradesh,5,Lakme,Skincare,P100599,15691.9,19238.57,417,2876.16,8.43
4/3/2026,CUST100600,ORD200600,Aditya,aditya600@gmail.com,9167260000,Jaipur,Serum,West,Rajasthan,5,Nykaa Cosmetics,Accessories,P100600,147932.57,37780.92,100,4790.84,39.56
5/3/2026,CUST100601,ORD200601,Amit,amit601@gmail.com,9191780000,Mumbai,Toothpaste,West,Maharashtra,2,Huda Beauty,Fashion,P100601,159236.49,27688.97,189,1659,32.42
6/3/2026,CUST100602,ORD200602,Rahul,rahul602@gmail.com,9185800000,Patna,Face Cream,West,Bihar,3,Huda Beauty,Skincare,P100602,82465.25,14460.63,477,1176.13,28.49
7/3/2026,CUST100603,ORD200603,Diya,diya603@gmail.com,9197930000,Patna,Shaving Cream,East,Bihar,5,Minimalist,Fashion,P100603,79789.16,39996,378,3419.59,8.38
8/3/2026,CUST100604,ORD200604,Ananya,ananya604@gmail.com,9174680000,Coimbatore,Body Wash,West,Tamil Nadu,1,Minimalist,Beauty,P100604,190893.17,13895.14,346,3816.2,41.89
9/3/2026,CUST100605,ORD200605,Meera,meera605@gmail.com,9197890000,Patna,Lip Balm,South,Bihar,4,Minimalist,Fashion,P100605,183419.58,32567.42,388,1202.04,48.04
10/3/2026,CUST100606,ORD200606,Harshita,harshita606@gmail.com,9169520000,Pune,Hair Oil,West,Maharashtra,1,Maybelline,Accessories,P100606,47419.91,31396.66,241,475.39,2.04
11/3/2026,CUST100607,ORD200607,Kavya,kavya607@gmail.com,9164570000,Ahmedabad,Soap,East,Gujarat,5,MAC,Wellness,P100607,156380.72,28944.77,270,4071.53,3.9
12/3/2026,CUST100608,ORD200608,Priya,priya608@gmail.com,9175830000,Pune,Face Wash,North,Maharashtra,5,L'Oreal,Fashion,P100608,124917.38,26810.51,498,4884.86,44.24
3/13/2026,CUST100609,ORD200609,Priya,priya609@gmail.com,9168290000,Hyderabad,Hair Oil,East,Telangana,3,Maybelline,Haircare,P100609,31690.33,4435.75,219,3258.89,40.78
3/14/2026,CUST100610,ORD200610,Akshay,akshay610@gmail.com,9182530000,Delhi,Soap,South,Delhi,4,The Body Shop,Wellness,P100610,71997.44,39798.74,417,1461.55,30.9
3/15/2026,CUST100611,ORD200611,Arjun,arjun611@gmail.com,9163610000,Chandigarh,Shaving Cream,South,Punjab,4,Nykaa Cosmetics,Beauty,P100611,36317.12,6525.61,406,4983.7,47.25
3/16/2026,CUST100612,ORD200612,Aditya,aditya612@gmail.com,9167090000,Bangalore,Body Lotion,East,Karnataka,4,MAC,Skincare,P100612,59736.05,23885.75,176,4477.01,32.32
3/17/2026,CUST100613,ORD200613,Vikram,vikram613@gmail.com,9184230000,Ahmedabad,Toothpaste,North,Gujarat,3,Huda Beauty,Skincare,P100613,123444.93,10041,387,2615.57,10.8
3/18/2026,CUST100614,ORD200614,Priya,priya614@gmail.com,9183790000,Pune,Soap,West,Maharashtra,5,Maybelline,Wellness,P100614,75677.83,6834.22,471,4144.07,36.43
3/19/2026,CUST100615,ORD200615,Aditya,aditya615@gmail.com,9162790000,Lucknow,Perfume,South,Uttar Pradesh,3,Minimalist,Skincare,P100615,79417.84,22422.67,341,4097.52,32.29
3/20/2026,CUST100616,ORD200616,Rahul,rahul616@gmail.com,9190270000,Patna,Shaving Cream,West,Bihar,5,MAC,Fashion,P100616,108389.81,33470.13,233,4680.51,49.29
3/21/2026,CUST100617,ORD200617,Aarav,aarav617@gmail.com,9199170000,Coimbatore,Soap,North,Tamil Nadu,4,The Body Shop,Wellness,P100617,18357.6,15140.13,151,4220.53,10.69
3/22/2026,CUST100618,ORD200618,Akshay,akshay618@gmail.com,9199120000,Lucknow,Face Wash,South,Uttar Pradesh,4,L'Oreal,Accessories,P100618,148020.66,3179.04,452,3254.03,29.89
3/23/2026,CUST100619,ORD200619,Rahul,rahul619@gmail.com,9185580000,Ahmedabad,Face Wash,North,Gujarat,5,The Body Shop,Fashion,P100619,80940.2,24987.98,277,3085.59,39.01
3/24/2026,CUST100620,ORD200620,Arjun,arjun620@gmail.com,9197400000,Lucknow,Lip Balm,North,Uttar Pradesh,5,Nykaa Cosmetics,Fashion,P100620,96599.02,30680.57,229,2390.05,16.95
3/25/2026,CUST100621,ORD200621,Priya,priya621@gmail.com,9172180000,Mumbai,Shaving Cream,East,Maharashtra,4,Lakme,Fashion,P100621,194885.65,11913.77,171,3169.78,18.98
3/26/2026,CUST100622,ORD200622,Rohan,rohan622@gmail.com,9175290000,Lucknow,Aftershave,North,Uttar Pradesh,3,Maybelline,Accessories,P100622,69529.01,27654.53,223,3996.56,44.4
3/27/2026,CUST100623,ORD200623,Vivaan,vivaan623@gmail.com,9176090000,Ahmedabad,Aftershave,South,Gujarat,4,Minimalist,Beauty,P100623,129995.57,3124.03,213,4848.28,20.21
3/28/2026,CUST100624,ORD200624,Arjun,arjun624@gmail.com,9197840000,Mumbai,Shampoo,East,Maharashtra,4,Nykaa Cosmetics,Haircare,P100624,79108.36,14520.99,282,2389.71,31.24
3/29/2026,CUST100625,ORD200625,Shreya,shreya625@gmail.com,9192920000,Pune,Moisturizer,South,Maharashtra,5,Lakme,Skincare,P100625,178962.26,19017.84,41,2910.9,44.46
3/30/2026,CUST100626,ORD200626,Arjun,arjun626@gmail.com,9184820000,Ahmedabad,Moisturizer,East,Gujarat,3,Minimalist,Wellness,P100626,169504.5,31300.35,122,2279.55,10.49
3/31/2026,CUST100627,ORD200627,Sneha,sneha627@gmail.com,9173620000,Indore,Sunscreen,East,Madhya Pradesh,4,Minimalist,Beauty,P100627,49083.23,13591.85,227,3375.59,49.09
1/4/2026,CUST100628,ORD200628,Ananya,ananya628@gmail.com,9160110000,Hyderabad,Conditioner,North,Telangana,5,Minimalist,Wellness,P100628,138657.4,18202.62,294,3186.61,35.1
2/4/2026,CUST100629,ORD200629,Ananya,ananya629@gmail.com,9196690000,Bangalore,Serum,North,Karnataka,5,Maybelline,Skincare,P100629,13969.23,25171.33,88,187.39,24.81
3/4/2026,CUST100630,ORD200630,Meera,meera630@gmail.com,9186660000,Delhi,Soap,West,Delhi,5,Nykaa Cosmetics,Accessories,P100630,192673.89,25000.79,267,2751.69,21.55
4/4/2026,CUST100631,ORD200631,Sneha,sneha631@gmail.com,9185570000,Indore,Lip Balm,South,Madhya Pradesh,5,Minimalist,Fashion,P100631,70449.03,20758.63,489,533.59,47.72
5/4/2026,CUST100632,ORD200632,Priya,priya632@gmail.com,9186310000,Kolkata,Aftershave,South,West Bengal,5,The Body Shop,Fashion,P100632,166536.71,13206.14,29,229.28,10.29
6/4/2026,CUST100633,ORD200633,Amit,amit633@gmail.com,9176960000,Chennai,Conditioner,West,Tamil Nadu,4,Nykaa Cosmetics,Accessories,P100633,64367.84,26829.99,495,3976.87,15.58
7/4/2026,CUST100634,ORD200634,Harshita,harshita634@gmail.com,9168400000,Chandigarh,Lip Balm,North,Punjab,2,MAC,Beauty,P100634,126921.38,33502.46,247,1367.38,15.39
8/4/2026,CUST100635,ORD200635,Harshita,harshita635@gmail.com,9180390000,Lucknow,Aftershave,South,Uttar Pradesh,4,The Body Shop,Beauty,P100635,196734.57,6237.18,316,1769.21,14.45
9/4/2026,CUST100636,ORD200636,Amit,amit636@gmail.com,9188480000,Chennai,Shaving Cream,South,Tamil Nadu,4,Maybelline,Wellness,P100636,175473.22,13684.43,451,414.01,23.43
10/4/2026,CUST100637,ORD200637,Sneha,sneha637@gmail.com,9197110000,Chandigarh,Conditioner,North,Punjab,2,Minimalist,Accessories,P100637,32912.82,26783.06,449,979.55,49.46
11/4/2026,CUST100638,ORD200638,Amit,amit638@gmail.com,9199160000,Lucknow,Face Mask,East,Uttar Pradesh,4,Nykaa Cosmetics,Beauty,P100638,109950.2,30255.44,244,3851.46,44.44
12/4/2026,CUST100639,ORD200639,Ishita,ishita639@gmail.com,9172540000,Chennai,Face Mask,North,Tamil Nadu,5,Huda Beauty,Accessories,P100639,70357.82,31280.24,61,2518.3,16.4
4/13/2026,CUST100640,ORD200640,Harshita,harshita640@gmail.com,9164820000,Nagpur,Moisturizer,West,Maharashtra,5,Maybelline,Skincare,P100640,87433.43,26165.55,147,4415.28,21.14
4/14/2026,CUST100641,ORD200641,Harshita,harshita641@gmail.com,9178510000,Nagpur,Shaving Cream,South,Maharashtra,5,Nykaa Cosmetics,Fashion,P100641,67701.44,19182.98,174,2046.49,33.47
4/15/2026,CUST100642,ORD200642,Harshita,harshita642@gmail.com,9191820000,Nagpur,Hand Sanitizer,East,Maharashtra,5,MAC,Fashion,P100642,67855.89,25867.4,433,1416.63,0.86
4/16/2026,CUST100643,ORD200643,Harshita,harshita643@gmail.com,9186780000,Coimbatore,Soap,West,Tamil Nadu,5,Minimalist,Fashion,P100643,108968.1,5488.28,278,1803.24,41.01
4/17/2026,CUST100644,ORD200644,Sneha,sneha644@gmail.com,9164630000,Indore,Lip Balm,North,Madhya Pradesh,5,Lakme,Accessories,P100644,39200.84,8389.67,334,3592.58,43.99
4/18/2026,CUST100645,ORD200645,Vivaan,vivaan645@gmail.com,9183800000,Ahmedabad,Face Cream,East,Gujarat,3,Minimalist,Accessories,P100645,107941.69,37108.49,369,2819.53,42.86
4/19/2026,CUST100646,ORD200646,Harshita,harshita646@gmail.com,9186120000,Lucknow,Serum,South,Uttar Pradesh,2,Lakme,Wellness,P100646,56514.12,36894.62,441,4530.54,18.75
4/20/2026,CUST100647,ORD200647,Akshay,akshay647@gmail.com,9194130000,Chennai,Body Lotion,East,Tamil Nadu,4,Huda Beauty,Fashion,P100647,58507.6,28982.96,379,3050.63,23.1
4/21/2026,CUST100648,ORD200648,Ishita,ishita648@gmail.com,9176210000,Chandigarh,Serum,South,Punjab,5,Maybelline,Wellness,P100648,148010.86,13149.18,142,2515.79,0.62
4/22/2026,CUST100649,ORD200649,Priya,priya649@gmail.com,9189240000,Hyderabad,Soap,North,Telangana,4,MAC,Fashion,P100649,6889.13,25988.72,44,3950.19,19.97
4/23/2026,CUST100650,ORD200650,Sanya,sanya650@gmail.com,9167270000,Hyderabad,Body Lotion,East,Telangana,4,Nykaa Cosmetics,Wellness,P100650,76808.21,27542.89,144,4742.92,23.02
4/24/2026,CUST100651,ORD200651,Harshita,harshita651@gmail.com,9187860000,Lucknow,Shampoo,East,Uttar Pradesh,5,Nykaa Cosmetics,Wellness,P100651,82099.34,20653.09,353,1843.64,45.35
4/25/2026,CUST100652,ORD200652,Neha,neha652@gmail.com,9181890000,Lucknow,Toothpaste,East,Uttar Pradesh,4,Lakme,Skincare,P100652,97536.92,29966.18,333,1324.39,44.7
4/26/2026,CUST100653,ORD200653,Meera,meera653@gmail.com,9196460000,Ahmedabad,Shampoo,South,Gujarat,4,MAC,Wellness,P100653,134133.19,1284.67,486,3119.47,48.3
4/27/2026,CUST100654,ORD200654,Arjun,arjun654@gmail.com,9164460000,Jaipur,Shampoo,North,Rajasthan,4,The Body Shop,Accessories,P100654,74567.67,10323.21,497,2544.48,44.26
4/28/2026,CUST100655,ORD200655,Rahul,rahul655@gmail.com,9184610000,Coimbatore,Shaving Cream,North,Tamil Nadu,2,Huda Beauty,Wellness,P100655,43414.28,31798.57,396,4947.01,0.41
4/29/2026,CUST100656,ORD200656,Aditya,aditya656@gmail.com,9193090000,Chennai,Soap,South,Tamil Nadu,1,Lakme,Fashion,P100656,177089.7,37554.15,55,2365.57,32.07
4/30/2026,CUST100657,ORD200657,Aditya,aditya657@gmail.com,9166430000,Coimbatore,Face Mask,East,Tamil Nadu,5,Lakme,Wellness,P100657,196226.69,35055.9,307,464.22,3.41
1/5/2026,CUST100658,ORD200658,Neha,neha658@gmail.com,9178820000,Ahmedabad,Body Lotion,South,Gujarat,3,Huda Beauty,Beauty,P100658,4982.92,28688.09,358,4889.11,13.63
2/5/2026,CUST100659,ORD200659,Aarav,aarav659@gmail.com,9164670000,Bangalore,Deodorant,South,Karnataka,1,Maybelline,Haircare,P100659,109746.9,6703.32,423,4233.58,28.92
3/5/2026,CUST100660,ORD200660,Diya,diya660@gmail.com,9195220000,Coimbatore,Sunscreen,West,Tamil Nadu,2,Nykaa Cosmetics,Fashion,P100660,68998.77,14811.91,417,973.43,35.03
4/5/2026,CUST100661,ORD200661,Shreya,shreya661@gmail.com,9190270000,Lucknow,Face Mask,North,Uttar Pradesh,5,Maybelline,Beauty,P100661,56120.93,2103.49,161,4532.57,32.73
5/5/2026,CUST100662,ORD200662,Vikram,vikram662@gmail.com,9187050000,Chandigarh,Soap,South,Punjab,5,MAC,Fashion,P100662,67805.57,25630.49,285,1769.27,2.45
6/5/2026,CUST100663,ORD200663,Rahul,rahul663@gmail.com,9172920000,Lucknow,Serum,East,Uttar Pradesh,5,The Body Shop,Accessories,P100663,128136.67,18049.54,325,1947.85,5.18
7/5/2026,CUST100664,ORD200664,Diya,diya664@gmail.com,9177810000,Delhi,Hair Oil,South,Delhi,5,Minimalist,Haircare,P100664,38952.49,22963.17,198,4541.32,6.43
8/5/2026,CUST100665,ORD200665,Meera,meera665@gmail.com,9179830000,Patna,Serum,South,Bihar,4,L'Oreal,Haircare,P100665,182659.28,39176.18,159,2697.57,4.57
9/5/2026,CUST100666,ORD200666,Diya,diya666@gmail.com,9181640000,Kolkata,Moisturizer,South,West Bengal,2,L'Oreal,Accessories,P100666,93756.79,16149.87,80,775.04,8.91
10/5/2026,CUST100667,ORD200667,Rahul,rahul667@gmail.com,9161610000,Ahmedabad,Toner,East,Gujarat,4,L'Oreal,Haircare,P100667,65789.79,12337.74,31,1908.38,34.42
11/5/2026,CUST100668,ORD200668,Vivaan,vivaan668@gmail.com,9192200000,Ahmedabad,Shaving Cream,West,Gujarat,5,Huda Beauty,Accessories,P100668,153340.73,6109.12,473,3638.28,41.54
12/5/2026,CUST100669,ORD200669,Meera,meera669@gmail.com,9191740000,Nagpur,Toothpaste,South,Maharashtra,3,Lakme,Beauty,P100669,4252.99,5830.03,112,953.5,20.44
5/13/2026,CUST100670,ORD200670,Sanya,sanya670@gmail.com,9196070000,Nagpur,Serum,North,Maharashtra,4,The Body Shop,Skincare,P100670,86938.72,20791.09,46,2992.13,34.64
5/14/2026,CUST100671,ORD200671,Aditya,aditya671@gmail.com,9165230000,Delhi,Toothpaste,South,Delhi,4,Maybelline,Fashion,P100671,71705.42,29994.2,353,3506.84,10
5/15/2026,CUST100672,ORD200672,Shreya,shreya672@gmail.com,9192760000,Kolkata,Body Wash,West,West Bengal,3,Minimalist,Accessories,P100672,68303.77,22622.05,205,1784.88,48.66
5/16/2026,CUST100673,ORD200673,Harshita,harshita673@gmail.com,9193530000,Lucknow,Sunscreen,South,Uttar Pradesh,2,Nykaa Cosmetics,Fashion,P100673,68077.2,34944.38,52,3500.02,17.5
5/17/2026,CUST100674,ORD200674,Rahul,rahul674@gmail.com,9178690000,Coimbatore,Shampoo,North,Tamil Nadu,4,L'Oreal,Beauty,P100674,7223,12703.31,138,4432.62,42.29
5/18/2026,CUST100675,ORD200675,Neha,neha675@gmail.com,9163850000,Bangalore,Face Wash,West,Karnataka,4,Maybelline,Skincare,P100675,31271.16,23842.36,472,2413.37,47.27
5/19/2026,CUST100676,ORD200676,Aditya,aditya676@gmail.com,9172570000,Bangalore,Face Wash,North,Karnataka,4,L'Oreal,Beauty,P100676,29235.15,26483.54,74,1976.26,43.24
5/20/2026,CUST100677,ORD200677,Sneha,sneha677@gmail.com,9172410000,Indore,Toner,North,Madhya Pradesh,5,The Body Shop,Haircare,P100677,197733.49,11299.54,41,1330.68,3.35
5/21/2026,CUST100678,ORD200678,Aditya,aditya678@gmail.com,9184830000,Coimbatore,Face Cream,North,Tamil Nadu,5,L'Oreal,Fashion,P100678,5410.99,15912.53,479,3060.61,32.52
5/22/2026,CUST100679,ORD200679,Shreya,shreya679@gmail.com,9190360000,Chennai,Lip Balm,West,Tamil Nadu,4,Nykaa Cosmetics,Skincare,P100679,34247.66,23678.5,77,4411.28,6
5/23/2026,CUST100680,ORD200680,Sanya,sanya680@gmail.com,9187350000,Chandigarh,Serum,West,Punjab,5,Minimalist,Haircare,P100680,194860.73,935.13,387,1690.84,0.28
5/24/2026,CUST100681,ORD200681,Sneha,sneha681@gmail.com,9194770000,Hyderabad,Serum,North,Telangana,4,MAC,Skincare,P100681,126023.06,35475.78,187,2041.55,2.59
5/25/2026,CUST100682,ORD200682,Aditya,aditya682@gmail.com,9178950000,Lucknow,Aftershave,North,Uttar Pradesh,4,MAC,Haircare,P100682,90682.76,4531.46,370,2092.47,45.81
5/26/2026,CUST100683,ORD200683,Meera,meera683@gmail.com,9166270000,Bangalore,Serum,East,Karnataka,5,The Body Shop,Beauty,P100683,16673.43,1997.56,52,2847.98,45.42
5/27/2026,CUST100684,ORD200684,Vivaan,vivaan684@gmail.com,9197260000,Kolkata,Face Cream,West,West Bengal,5,MAC,Accessories,P100684,134262.57,8679.91,418,1219.2,11.29
5/28/2026,CUST100685,ORD200685,Ananya,ananya685@gmail.com,9192940000,Mumbai,Perfume,South,Maharashtra,5,Huda Beauty,Fashion,P100685,28422.79,20142.49,433,4128.83,27.35
5/29/2026,CUST100686,ORD200686,Kavya,kavya686@gmail.com,9161100000,Ahmedabad,Deodorant,West,Gujarat,3,Lakme,Wellness,P100686,134566.04,13215.03,412,1548.45,47.75
5/30/2026,CUST100687,ORD200687,Meera,meera687@gmail.com,9188750000,Patna,Hair Oil,East,Bihar,5,Huda Beauty,Wellness,P100687,195856.12,17661.81,467,3556.28,24.84
5/31/2026,CUST100688,ORD200688,Priya,priya688@gmail.com,9176230000,Jaipur,Face Mask,East,Rajasthan,5,Maybelline,Beauty,P100688,106862.56,3462.42,87,2614.76,19.68
1/6/2026,CUST100689,ORD200689,Diya,diya689@gmail.com,9182890000,Lucknow,Aftershave,North,Uttar Pradesh,3,Huda Beauty,Fashion,P100689,43602.85,9400.87,109,2970.9,24.16
2/6/2026,CUST100690,ORD200690,Aditya,aditya690@gmail.com,9178160000,Chennai,Face Wash,West,Tamil Nadu,5,Maybelline,Fashion,P100690,125431.47,3996.67,480,980.08,39.51
3/6/2026,CUST100691,ORD200691,Vivaan,vivaan691@gmail.com,9163540000,Bangalore,Deodorant,South,Karnataka,4,Maybelline,Beauty,P100691,103073.01,9265.29,397,3701.61,23.86
4/6/2026,CUST100692,ORD200692,Sneha,sneha692@gmail.com,9181510000,Pune,Aftershave,West,Maharashtra,3,Lakme,Fashion,P100692,107094.91,28162.03,225,1024.24,39.16
5/6/2026,CUST100693,ORD200693,Amit,amit693@gmail.com,9188470000,Hyderabad,Body Wash,East,Telangana,5,Nykaa Cosmetics,Accessories,P100693,96143.28,23054.1,482,656.02,21.58
6/6/2026,CUST100694,ORD200694,Vivaan,vivaan694@gmail.com,9197300000,Pune,Body Lotion,South,Maharashtra,4,Minimalist,Beauty,P100694,135074.37,13425.44,481,2778.73,12.6
